ㄲㅏㄲㅟ	k a k ɥ i
ㅁㅗㅁㅌㅗㅇ	m o m tʰ o ŋ
ㅎㅗㅅㅏㅂㅣㅇㅗㄹㅣ	ɸʷ o sʰ a b i o ɾ i
ㅇㅚㄱㅜㄱ	w e ɡ u k̚
ㅅㅗㅎㅘ	sʰ o β w a
ㅇㅠㄴㄱㅘㄱ	j u n ɡ w a k̚
ㅈㅏㅈㅜ	t͡ɕ a d͡ʑ u
ㅅㅡㅂㄴㅣㄷㅏ	s ɯ m n i d a
ㅈㅏㄹㅏㅇ	t͡ɕ a ɾ a ŋ
ㅅㅏㄴㅑㅇ	sʰ a ɲ j a ŋ
ㄱㅓㅈㅓㄹ	k ʌ d͡ʑ ʌ ɭ
ㄸㅗㄱㄱㅏㅌㄷㅏ	t o k̚ k a t̚ t a
ㅊㅢ	t͡ɕʰ i
ㅅㅓㅇㅂㅜㄴ	sʰ ʌ ŋ b u n
ㅌㅏㄹㅈㅜㅂㅕㅇ	tʰ a ʎ t͡ɕ u b j ʌ ŋ
ㅅㅏㅇㄱㅘㄴ	sʰ a ŋ ɡ w a n
ㄱㅣㅊㅗㅎㅏㄷㅏ	k i t͡ɕʰ o ɦ a d a
ㅇㅗㅅㅏㅋㅏ	o sʰ a kʰ a
ㅇㅑㄼㄷㅏ	j a ɭ t a
ㅁㅗㄱㅣ	m o ɡ i
ㅅㅓㄹㅂㅣ	sʰ ʌ ɭ b i
ㅂㅜㅈㅏㅇ	p u d͡ʑ a ŋ
ㄱㅏㅇㅈㅓㅇ	k a ŋ d͡ʑ ʌ ŋ
ㅁㅣㄹㅣㄱㅕㄴ	m i ɾ i ɡ j ʌ n
ㅇㅣㄹㅓㅎㄱㅔ	i ɾ ʌ kʰ e
ㅇㅣㅂㅔㄴㅌㅡ	i b e n tʰ ɯ
ㅂㅏㄱㅎㅏ	p a kʰ a
ㄱㅓㄴㄴㅓㄱㅏㄷㅏ	k ɘ n n ʌ ɡ a d a
ㅇㅣㅂㅈㅏㅇ	i p̚ t͡ɕ a ŋ
ㄱㅏㅂㅊㅜㅇ	k a p̚ t͡ɕʰ u ŋ
ㅇㅕㅇㅎㅘ	j ʌ ŋ β w a
ㅇㅏㄹㄹㅣㄹㄱㅣ	a ʎ ʎ i ɭ ɡ i
ㅇㅓㄷㄷㅏ	ʌ t̚ t a
ㅈㅣㅅㅣㄱ	t͡ɕ i ɕʰ i k̚
ㅈㅣㄱㅎㅏㄹㅅㅣ	t͡ɕ i kʰ a ɭ ɕʰ i
ㅎㅏㅂㅈㅏㄱ	h a p̚ t͡ɕ a k̚
ㅅㅓㄱㅌㅏㄴ	sʰ ʌ k̚ tʰ a n
ㅂㅗㅎㅗ	p o β o
ㅇㅗㅍㅔㄹㅔㅌㅏ	o pʰ e ɾ e tʰ a
ㅇㅏㅇㅣㄷㅣㅇㅓ	a i d i ʌ
ㅅㅏㄳ	sʰ a k̚
ㅇㅑㄱㅜ	j a ɡ u
ㅁㅏㅈㅣㅁㅏㄱ	m a d͡ʑ i m a k̚
ㅇㅏㅁ	a m
ㅅㅔㅇㅝㄹ	sʰ e w ʌ ɭ
ㄱㅏㄺ	k a k̚
ㄱㅗㅇㅈㅓㅇㅎㅏㄷㅏ	k o ŋ d͡ʑ ʌ ŋ ɦ a d a
ㅅㅜㄴㅇㅑㅇㅎㅏㅁ	sʰ u ɲ j a ŋ ɦ a m
ㄴㅏㅊㅏㄹ	n a t͡ɕʰ a ɭ
ㅈㅏㄱㅈㅓㄴ	t͡ɕ a k̚ t͡ɕ ʌ n
ㅇㅠㄱㅛ	j u ɡ j o
ㄴㅗㅇㅏ	n o a
ㅎㅚㄱㅖ	ɸ w e ɡ j e
ㅋㅡㄴㅊㅓㅁㅅㅓ	k x ɯ ɲ t͡ɕʰ ʌ m sʰ ʌ
ㅅㅏㄴㅏㅂㄷㅏ	sʰ a n a p̚ t a
ㅈㅜㅇㅎㅘㅇㅣㄴㅁㅣㄴㄱㅗㅇㅎㅘㄱㅜㄱ	t͡ɕ u ŋ β w a i n m i n ɡ o ŋ β w a ɡ u k̚
ㄷㅗㅇㅘㅈㅜㄷㅏ	t o w a d͡ʑ u d a
ㅅㅔㅅㅏㅇ	sʰ e sʰ a ŋ
ㅅㅏㅁㄱㅜㄱ	sʰ a m ɡ u k̚
ㅂㅜㄹㅆㅏㅇ	p u ɭ s a ŋ
ㅂㅏㄹㅉㅏㄱ	p a ʎ t͡ɕ a k̚
ㄴㅜㄴ	n u n
ㅅㅡㅇㅎㅏ	sʰ ɯ ŋ ɦ a
ㅇㅜㄹㅡㄷㅜㅇㅓ	u ɾ ɯ d u ʌ
ㅅㅣㅁㅣㄴㄱㅝㄴ	ɕʰ i m i n k w ʌ n
ㅇㅣㄹㄷㅏㄴ	i ɭ t a n
ㅈㅚㅅㅗㅇㅎㅏㄷㅏ	t͡ɕ w e sʰ o ŋ ɦ a d a
ㄱㅘㅇ	k w a ŋ
ㅁㅜㅉㅣㄹㅡㄷㅏ	m u t͡ɕ i ɾ ɯ d a
ㅇㅣㅁㄱㅡㅁ	i m ɡ ɯ m
ㅅㅗㄱㄷㅗ	sʰ o k̚ t o
ㄴㅡㄺㅇㅡㄴㅇㅣ	n ɯ ɭ ɡ ɯ n i
ㅍㅗㄹㅡㅌㅗㄴㅗㅂㅗ	pʰ o ɾ ɯ tʰ o n o b o
ㄱㅗㅊㅜㅈㅏㅈㅣ	k o t͡ɕʰ u d͡ʑ a d͡ʑ i
ㅈㅗㅋㅏㄸㅏㄹ	t͡ɕ o kʰ a t a ɭ
ㅇㅟㅎㅓㅁㅎㅏㄷㅏ	ɥ i ɦ ʌ m ɦ a d a
ㅇㅓㄹㅇㅡㅁ	ʌ ɾ ɯ m
ㅎㅔㄹㄱㅣ	h e ɭ ɡ i
ㅅㅣㄹㄹㅣㄴㄷㅓ	ɕʰ i ʎ ʎ i n d ʌ
ㄱㅘㄱㅡㅁ	k w a ɡ ɯ m
ㄴㅐㄱㅏㄱ	n ɛ ɡ a k̚
ㄱㅗㅇㅠㅇㅓ	k o j u ʌ
ㄴㅏㅁㅇㅏㅍㅡㄹㅣㅋㅏ	n a m a pʰ ɯ ɾ i kʰ a
ㅌㅔㄴㅣㅅㅡ	tʰ e n i sʰ ɯ
ㅇㅣㄹㅕㄱㅅㅓ	i ɾ j ʌ k s ʌ
ㅎㅓㄹㅏㄱㅎㅏㄷㅏ	h ʌ ɾ a kʰ a d a
ㅅㅜㄹㅣㅇㅏ	sʰ u ɾ i a
ㅇㅚㄷㅗㅇㄸㅏㄹ	w e d o ŋ t a ɭ
ㅇㅗㄱㅡㅁ	o ɡ ɯ m
ㄱㅘㅇㅁㅜㄹ	k w a ŋ m u ɭ
ㄱㅏㅇㅑㄱㅡㅁ	k a j a ɡ ɯ m
ㅅㅏㅌㅏㄴ	sʰ a tʰ a n
ㅈㅔㄹㄹㅣ	t͡ɕ e ʎ ʎ i
ㄷㅏㄹㄱㅜㅈㅣ	t a ɭ ɡ u d͡ʑ i
ㅅㅏㄴㅁㅜㄴ	sʰ a n m u n
ㄷㅡㄹㅏㅇㅣㅂㅡ	t ɯ ɾ a i b ɯ
ㅌㅡㄱㅇㅠ	tʰ ɯ ɡ j u
ㅂㅜㅅ	p u t̚
ㅁㅜㄹㅅㅜㄹㅣ	m u ɭ s u ɾ i
ㅅㅏㅁㅗㅇㅏ	sʰ a m o a
ㅊㅣㅂ	t͡ɕʰ i p̚
ㄱㅣㅈㅏ	k i d͡ʑ a
ㄴㅑ	ɲ j a
ㅅㅗㄷㅗㄱㅈㅔ	sʰ o d o k̚ t͡ɕ e
ㅎㅡㅇㅎㅏㄷㅏ	x ɯ ŋ ɦ a d a
ㅂㅏㅇㅂㅓㅂ	p a ŋ b ʌ p̚
ㅇㅏㄱㅁㅗㅇ	a ŋ m o ŋ
ㅋㅏㅂㅜㄹ	kʰ a b u ɭ
ㅅㅜㅇㅕㅇㅎㅏㄷㅏ	sʰ u j ʌ ŋ ɦ a d a
ㅊㅏㅂㅕㄹ	t͡ɕʰ a b j ʌ ɭ
ㅈㅣㄲㅓㄹㅇㅣㄷㅏ	t͡ɕ i k ʌ ɾ i d a
ㅂㅜㄴㅈㅓㅁ	p u ɲ d͡ʑ ʌ m
ㅇㅣㅂㅅㅜㄹ	i p s u ɭ
ㅈㅜㅇㄹㅑㅇ	t͡ɕ u ŋ ɲ j a ŋ
ㅊㅣㄷㅏㄷㄷㅏ	t͡ɕʰ i d a t̚ t a
ㅁㅜㅊㅣㄷㅏ	m u t͡ɕʰ i d a
ㅂㅏㄴㅂㅏㅈㅣ	p a n b a d͡ʑ i
ㅁㅏㅊㅓㄴㄹㅜ	m a t͡ɕʰ ʌ ɭ ɭ u
ㅎㅓㄱㅜ	h ʌ ɡ u
ㅎㅏㄴㅂㅏㄴㄷㅗ	h a n b a n d o
ㄱㅡㄹㅆㅡㄱㅣ	k ɯ ɭ s ɯ ɡ i
ㅊㅜㅇㅊㅓㅇㅂㅜㄱㄷㅗ	t͡ɕʰ u ŋ t͡ɕʰ ʌ ŋ b u k̚ t o
ㅂㅏㄲㅏㅌ	p a k a t̚
ㅇㅠㅊㄴㅗㄹㅇㅣ	j u n n o ɾ i
ㅂㅔㅇㄱㅗㄹㅇㅓ	p e ŋ ɡ o ɾ ʌ
ㅎㅗㅅㅓㄴ	ɸʷ o sʰ ʌ n
ㅇㅠㅎㅕㅇ	j u ʝ j ʌ ŋ
ㅁㅕㅇㅈㅜ	m j ʌ ŋ d͡ʑ u
ㅉㅗㅂㅏㄱ	t͡ɕ o b a k̚
ㄱㅘㄴㅁㅜㄴ	k w a n m u n
ㅁㅗㅂㅅㅣ	m o p ɕ i
ㅈㅓㄴㄷㅡㅇ	t͡ɕ ɘ n d ɯ ŋ
ㅇㅣㅅㅏ	i sʰ a
ㅎㅏㄱㅁㅕㅇ	h a ŋ m j ʌ ŋ
ㄱㅡㄹㅓㄴㄷㅔ	k ɯ ɾ ʌ n d e
ㅍㅟㄹ	pʰ ɥ i ɭ
ㄴㅔㄱㅓㄹㅣ	n e ɡ ʌ ɾ i
ㅁㅜㄹㄱㅜㅂㅇㅣ	m u ɭ ɡ u b i
ㅎㅡㅋ	x ɯ k̚
ㅇㅣㅆㅇㅡㅅㅣㄷㅏ	i s ɯ ɕʰ i d a
ㄱㅕㄹㅅㅓㄱ	k j ʌ ɭ s ʌ k̚
ㅂㅏㅇㄱㅏㅁㅕㄴ	p a ŋ ɡ a m j ʌ n
ㅇㅠㄹㅗㅍㅠㅁ	j u ɾ o pʰ j u m
ㅂㅜㅍㅜㄹㄷㅏ	p u pʰ u ɭ d a
ㄱㅓㄱㅈㅓㅇ	k ʌ k̚ t͡ɕ ʌ ŋ
ㅅㅜㅁㅕㅇ	sʰ u m j ʌ ŋ
ㅌㅜㄹㄹㅠㅁ	tʰ u ʎ ʎ j u m
ㅅㅗㅁㅡㄹㄹㅣㅇㅔ	sʰ o m ɯ ʎ ʎ i e
ㅈㅏㄷㅗㅇㄱㅖㄷㅏㄴ	t͡ɕ a d o ŋ ɡ j e d a n
ㄱㅕㅇㄱㅣ	k j ʌ ŋ ɡ i
ㄴㅠㅅㅡ	ɲ j u sʰ ɯ
ㅅㅣㄴ	ɕʰ i n
ㅈㅣㄱㅁㅜㄹ	t͡ɕ i ŋ m u ɭ
ㅅㅓㅇㄹㅣㅂㄷㅚㄷㅏ	sʰ ʌ ŋ n i p̚ t w e d a
ㅎㅏㄹㅇㅣㄴ	h a ɾ i n
ㄹㅏㄴ	ɾ a n
ㅅㅜㅅㅗㅍㅗㄱㅌㅏㄴ	sʰ u sʰ o pʰ o k̚ tʰ a n
ㄴㅏㅇㅜㄹㅜ	n a u ɾ u
ㅇㅡㄴㅎㅖ	ɯ n ʝ j e
ㅊㅜㅇㄱㅗㅎㅏㄷㅏ	t͡ɕʰ u ŋ ɡ o ɦ a d a
ㅊㅜㄴ	t͡ɕʰ u n
ㅋㅏㄹㄹㅏ	kʰ a ɭ ɭ a
ㅎㅘㅈㅏㅇ	ɸ w a d͡ʑ a ŋ
ㅊㅡ	t͡ɕʰ ɯ
ㅃㅗㄹㅡㄸㅜㄱㅏㄹ	p o ɾ ɯ t u ɡ a ɭ
ㅊㅓㄹㅍㅖ	t͡ɕʰ ʌ ɭ pʰ j e
ㄱㅗㅇㅅㅏ	k o ŋ sʰ a
ㅎㅘㅇㅅㅗ	ɸ w a ŋ sʰ o
ㅅㅡㄹㄹㅗㅂㅔㄴㅅㅡㄲㅗ	sʰ ɯ ɭ ɭ o b e n sʰ ɯ k o
ㅊㅓㄴㅎㅘㅇ	t͡ɕʰ ʌ n β w a ŋ
ㅈㅣㄴㄷㅏㄴ	t͡ɕ i n d a n
ㅇㅕㄴㅃㅜㄹㅣ	j ʌ n p u ɾ i
ㅂㅗㅂㅗㄱ	p o b o k̚
ㄱㅟㅈㅜ	k ɥ i d͡ʑ u
ㅂㅜㄹㅣㄷㅏ	p u ɾ i d a
ㅈㅡㄹㄱㅓㅇㅜㅁ	t͡ɕ ɯ ɭ ɡ ʌ u m
ㅊㅜㅇㅂㅜㄴㅎㅏㄷㅏ	t͡ɕʰ u ŋ b u n ɦ a d a
ㄱㅚㄹㅗㅂㄷㅏ	k w e ɾ o p̚ t a
ㅁㅜㄴㅁㅕㅇ	m u n m j ʌ ŋ
ㅎㅘㅇㅕㅁㅂㅕㅇ	ɸ w a j ʌ m b j ʌ ŋ
ㄱㅏㅌㅇㅣ	k a t͡ɕʰ i
ㅍㅜㅅㅂㅗㄹ	pʰ u t̚ p o ɭ
ㅈㅏㄴㄸㅡㄱ	t͡ɕ a n t ɯ k̚
ㅂㅜㄹㄱㅗㄱㅣ	p u ɭ ɡ o ɡ i
ㅂㅐㅅㅣㅁ	p ɛ ɕʰ i m
ㅂㅣㄹㅗㅅㅎㅏㄷㅏ	p i ɾ o tʰ a d a
ㅈㅏㅋㅏㄹ	t͡ɕ a kʰ a ɭ
ㅈㅏㄱㅕㄱㅈㅣㅅㅣㅁ	t͡ɕ a ɡ j ʌ k̚ t͡ɕ i ɕʰ i m
ㅇㅏㄴㅂㅏㅇ	a n b a ŋ
ㄱㅐㅇㅣㄴ	k ɛ i n
ㅇㅑㅇㅈㅏㅇㅕㄱㅎㅏㄱ	j a ŋ d͡ʑ a j ʌ kʰ a k̚
ㅇㅏㅇㅏㄱ	a a k̚
ㅂㅏㄴㅅㅏㄱㅕㅇ	p a n sʰ a ɡ j ʌ ŋ
ㅈㅔㅇㅢㅎㅏㄷㅏ	t͡ɕ e ɰ i ɦ a d a
ㅇㅏㄹㄷㅔㅎㅣㄷㅡ	a ɭ d e ʝ i d ɯ
ㅂㅜㄹㅓㅁ	p u ɾ ʌ m
ㅇㅝㄴㅍㅣㅅㅡ	w ʌ n pʰ i sʰ ɯ
ㅋㅡㄹㅔㅍㅏㅅㅡ	k x ɯ ɾ e pʰ a sʰ ɯ
ㄷㅏㅇㄱㅣㄷㅏ	t a ŋ ɡ i d a
ㅅㅓㄷㅜㄹㅡㄷㅏ	sʰ ʌ d u ɾ ɯ d a
ㄱㅜㄷㅜ	k u d u
ㅅㅛㄹㅜㅁ	ɕʰ o ɾ u m
ㅅㅣㄹㅅㅣㅎㅏㄷㅏ	ɕʰ i ɭ ɕʰ i ɦ a d a
ㅈㅔㄱㅣㅊㅏㄱㅣ	t͡ɕ e ɡ i t͡ɕʰ a ɡ i
ㅇㅏㄶㄷㅏ	a n tʰ a
ㅎㅡㅁㅃㅓㄱ	x ɯ m p ʌ k̚
ㄹㅜ	ɾ u
ㅈㅓㅇㅊㅣㅍㅏㄴ	t͡ɕ ʌ ŋ t͡ɕʰ i pʰ a n
ㅇㅡㅇㅇㅛㅇ	ɯ ŋ j o ŋ
ㅅㅡㅁㅣㄷㅏ	sʰ ɯ m i d a
ㅌㅡㄹㅣㄴㅣㄷㅏㄷㅡ	tʰ ɯ ɾ i n i d a d ɯ
ㅎㅡㅇㅁㅣㅈㅣㄴㅈㅣㄴㅎㅏㄷㅏ	x ɯ ŋ m i d͡ʑ i ɲ d͡ʑ i n ɦ a d a
ㄱㅗㅅㅏㄱㅣ	k o sʰ a ɡ i
ㅁㅣㅊㅓ	m i t͡ɕʰ ʌ
ㅍㅣㄹㅇㅓㅂ	pʰ i ɾ ʌ p̚
ㅈㅣㅈㅣㄹ	t͡ɕ i d͡ʑ i ɭ
ㅍㅛㅈㅓㅇ	pʰ j o d͡ʑ ʌ ŋ
ㅇㅕㅌㄷㅏ	j ʌ t̚ t a
ㅁㅏㄷㅏㅇ	m a d a ŋ
ㄱㅗㅈㅣㄹㅂㅕㅇ	k o d͡ʑ i ɭ p j ʌ ŋ
ㅈㅣㅍㅖ	t͡ɕ i pʰ j e
ㄱㅏㅊㅏㅇㅇㅗㄹㅣ	k a t͡ɕʰ a ŋ o ɾ i
ㄱㅟㄱㅗㄹㅣ	k ɥ i ɡ o ɾ i
ㅂㅏㄹㅍㅛㅎㅏㄷㅏ	p a ɭ pʰ j o ɦ a d a
ㅂㅐㄴㅏㅇ	p ɛ n a ŋ
ㅁㅕㅇㄹㅕㅇㅎㅏㄷㅏ	m j ɘ ŋ ɲ j ʌ ŋ ɦ a d a
ㅇㅕㄴㅁㅗㅅ	j ʌ n m o t̚
ㄸㅏㄹㅏㄱㅏㄷㅏ	t a ɾ a ɡ a d a
ㄱㅏㄴㅁㅗ	k a n m o
ㅈㅣㅇㄱㅖ	t͡ɕ i ŋ ɡ j e
ㅅㅜㅅㅜㅁㅣㄲㅜㄹㅣ	sʰ u sʰ u m i k u ɾ i
ㄱㅏㅇㅓㅄㄷㅏ	k a ʌ p̚ t a
ㅇㅜㅅㅜㄹㅣ	u sʰ u ɾ i
ㅁㅜㄹㄹㅕㅂㅏㄷㄷㅏ	m u ʎ ʎ j ʌ b a t̚ t a
ㅆㅡㄹㄷㅔ	s ɯ ɭ t e
ㅈㅗㅇㅓㄴㅎㅏㄷㅏ	t͡ɕ o ʌ n ɦ a d a
ㅊㅏㄹㅎㅡㄺ	t͡ɕʰ a ɾ ɣ ɯ k̚
ㄱㅗㅇㅇㅝㄴ	k o ŋ w ʌ n
ㅍㅜㄹㅇㅓㅈㅣㄷㅏ	pʰ u ɾ ʌ d͡ʑ i d a
ㅎㅡㄿ	x ɯ p̚
ㅎㅗㄹㅇㅏㅂㅣ	ɸʷ o ɾ a b i
ㅇㅣㅌㅏㄹㄹㅣㅇㅏ	i tʰ a ʎ ʎ i a
ㄱㅏㄴㅏㄴ	k a n a n
ㄱㅐㅅㅓㅇ	k ɛ sʰ ʌ ŋ
ㅂㅣㅍㅕㅇㄱㅏ	p i pʰ j ʌ ŋ ɡ a
ㄴㅜㄹㅣ	n u ɾ i
ㄱㅗㄴㅏㄴ	k o n a n
ㄹㅏㅌㅣㄴ	ɾ a tʰ i n
ㅆㅏㄱ	s a k̚
ㅍㅏㄴㅁㅜㄴㅈㅓㅁ	pʰ a n m u ɲ d͡ʑ ʌ m
ㅊㅏㅁㄷㅚㄷㅏ	t͡ɕʰ a m t w e d a
ㄷㅗㅇㅂㅏㄴㅈㅏ	t o ŋ b a ɲ d͡ʑ a
ㄱㅏㅇㄷㅗㄷㅏㄹㅣ	k a ŋ d o d a ɾ i
ㅈㅜㅇㅢㅎㅏㄷㅏ	t͡ɕ u ɰ i ɦ a d a
ㅁㅗㄱㅁㅏㄹㅡㅁ	m o ŋ m a ɾ ɯ m
ㄱㅏㅅㅗㄹㅗㅂㄷㅏ	k a sʰ o ɾ o p̚ t a
ㅈㅓㅂㄷㅏ	t͡ɕ ʌ p̚ t a
ㄷㅏㄴㄱㅗㄹ	t a n ɡ o ɭ
ㅂㅓㄷㅡㄹㄱㅏㅈㅣ	p ʌ d ɯ ɭ ɡ a d͡ʑ i
ㅂㅗㅈㅏㄹㄱㅓㅅㅇㅓㅄㄷㅏ	p o d͡ʑ a ɭ k ʌ sʰ ʌ p̚ t a
ㅌㅚㅈㅣㄴ	tʰ w e d͡ʑ i n
ㄷㅏㄴㅂㅏㄹ	t a n b a ɭ
ㅇㅜㅇㅠ	u j u
ㄴㅜㅅㅓㄹㅎㅏㄷㅏ	n u sʰ ʌ ɾ ɦ a d a
ㅁㅏㅍㅜㅌㅗ	m a pʰ u tʰ o
ㄷㅐㅅㅏㄱㅘㄴ	t ɛ sʰ a ɡ w a n
ㅎㅏㅁㅁㅜㄱㅈㅡㅇ	h a m m u k̚ t͡ɕ ɯ ŋ
ㅅㅣㄱㅁㅜㄹㅎㅏㄱ	ɕʰ i ŋ m u ɾ ɦ a k̚
ㄱㅓㄴㅅㅓㄹ	k ɘ n sʰ ʌ ɭ
ㅁㅣㅁ	m i m
ㄴㅏㅍㅡㅌㅣㄹㅣㄷㅣㄴ	n a pʰ ɯ tʰ i ɾ i d i n
ㅁㅔㅋㅏ	m e kʰ a
ㅈㅜㅇㄷㅗㄱ	t͡ɕ u ŋ d o k̚
ㅂㅜㄹㄱㅏㅈㅣㄹㅗㄴ	p u ɭ ɡ a d͡ʑ i ɾ o n
ㅈㅜㄹㅠ	t͡ɕ u ɾ j u
ㅈㅏㅇㅕㄴ	t͡ɕ a j ʌ n
ㅈㅓㄴㅅㅔ	t͡ɕ ɘ n sʰ e
ㅁㅏㅌㅡㄹㅛㅅㅣㅋㅏ	m a tʰ ɯ ɾ j o ɕʰ i kʰ a
ㅎㅡㄶ	x ɯ n
ㅇㅕㄹㅇㅕㅅㅓㅅ	j ʌ ʎ ʎ j ʌ sʰ ʌ t̚
ㅇㅏㅇㅖ	a j e
ㅇㅠㅅㅣㄴㄹㅗㄴ	j u ɕʰ i n n o n
ㅂㅜㄴㅅㅓㄱ	p u n sʰ ʌ k̚
ㅇㅜㄴㅡㄴㅌㅗㄲㅣ	u n ɯ n tʰ o k i
ㄹㅣㄹㄹㅗㅇㄱㅞ	ɾ i ɭ ɭ o ŋ ɡ w e
ㅋㅡㄴㄴㅏㅂㅈㅣㄹㅣ	k x ɯ n n a p̚ t͡ɕ i ɾ i
ㅇㅏㄱㅏㅁㅣ	a ɡ a m i
ㅎㅔㄹㅡㅁㅔㅅㅡ	h e ɾ ɯ m e sʰ ɯ
ㄷㅏㄹㅣㅁㅈㅣㄹ	t a ɾ i m d͡ʑ i ɭ
ㅊㅏㅁㅇㅚ	t͡ɕʰ a m w e
ㄱㅐㄲㅝㅇ	k ɛ k w ʌ ŋ
ㅈㅏㅃㅓㄱ	t͡ɕ a p ʌ k̚
ㅊㅔㅋㅡㅇㅓ	t͡ɕʰ e k x ɯ ʌ
ㅇㅏㄹㅏ	a ɾ a
ㅎㅏㄹㅇㅏㅂㅓㄴㅣㅁ	h a ɾ a b ʌ n i m
ㅁㅏㄴㅇㅣㄹ	m a n i ɭ
ㅇㅢㄷㅗ	ɰ i d o
ㅊㅓㅂ	t͡ɕʰ ʌ p̚
ㄱㅣㅁㅊㅣㅈㅓㄴ	k i m t͡ɕʰ i d͡ʑ ʌ n
ㄷㅔㅇㅣㅌㅡㅎㅏㄷㅏ	t e i tʰ ɯ ɦ a d a
ㅅㅓㄱㅌㅏㄴㅅㅏㄴ	sʰ ʌ k̚ tʰ a n sʰ a n
ㅂㅜㅊㅓㄴㅣㅁ	p u t͡ɕʰ ʌ n i m
ㅇㅡㅇㅈㅣㅂㄹㅕㄱ	ɯ ŋ d͡ʑ i m ɲ j ʌ k̚
ㄱㅕㄴㄱㅘ	k j ʌ n ɡ w a
ㅈㅔㅈㅗ	t͡ɕ e d͡ʑ o
ㅇㅛㄱㅜㄹㅡㅌㅡ	j o ɡ u ɾ ɯ tʰ ɯ
ㅁㅗㄱㅌㅏㄴ	m o k̚ tʰ a n
ㄱㅘㅌㅣㅇ	k w a tʰ i ŋ
ㄴㅏㅅㅓㄷㅏ	n a sʰ ʌ d a
ㅈㅚㅅㅗㅇ	t͡ɕ w e sʰ o ŋ
ㄱㅣㅎㅏㅂ	k i ɦ a p̚
ㅋㅗㅇㅏㄹㄹㅏ	kʰ o a ɭ ɭ a
ㅇㅑㄱㄹㅕㄱ	j a ŋ ɲ j ʌ k̚
ㄱㅡㄹㅓㅎㄷㅏ	k ɯ ɾ ʌ tʰ a
ㄱㅗㅁㅏㅇㅝ	k o m a w ʌ
ㅂㅏㅇㅅㅗㅇㄱㅜㄱ	p a ŋ sʰ o ŋ ɡ u k̚
ㅋㅏㅇㅜㅊㅣ	kʰ a u t͡ɕʰ i
ㅂㅜㄹㄹㅠㄴㅎㅏㄷㅏ	p u ʎ ʎ j u n ɦ a d a
ㄷㅏㅁㄱㅡㄷㅏ	t a m ɡ ɯ d a
ㅌㅏㅁㄹㅏ	tʰ a m n a
ㅇㅏㄹㅏㅁㅇㅓ	a ɾ a m ʌ
ㅈㅔㅅㅓㄹㅊㅏ	t͡ɕ e sʰ ʌ ʎ t͡ɕʰ a
ㅅㅣㅂㅈㅏㄱㅏ	ɕʰ i p̚ t͡ɕ a ɡ a
ㅍㅜㄹㄴㅔㅇㅣㅁ	pʰ u ɭ ɭ e i m
ㅋㅡㄴㅇㅣㄹ	k x ɯ n n i ɭ
ㄱㅖㅅㅣ	k j e ɕʰ i
ㄷㅡㅇㄱㅘㅇ	t ɯ ŋ ɡ w a ŋ
ㅁㅣㅅㅓㅇ	m i sʰ ʌ ŋ
ㅈㅓㅂㅅㅓㄴ	t͡ɕ ʌ p s ʌ n
ㅈㅜㅇㄱㅗㅇ	t͡ɕ u ŋ ɡ o ŋ
ㅈㅏㅇㅅㅜ	t͡ɕ a ŋ sʰ u
ㅍㅜㅇㅂㅜㅎㅏㄷㅏ	pʰ u ŋ b u ɦ a d a
ㅅㅜㅇㅣㅂ	sʰ u i p̚
ㅋㅗㅌㅡㄴ	kʰ o tʰ ɯ n
ㅊㅗㄱㅂㅓㅂㅅㅗㄴㅕㄴ	t͡ɕʰ o k̚ p ʌ p s o ɲ j ʌ n
ㅊㅓㅇㄷㅗㅇ	t͡ɕʰ ʌ ŋ d o ŋ
ㅇㅛㄹㅡㄷㅏㄴ	j o ɾ ɯ d a n
ㅋㅏ	kʰ a
ㄱㅣㄴㅣ	k i n i
ㄱㅣㅊㅣㅁㅎㅏㄷㅏ	k i t͡ɕʰ i m ɦ a d a
ㅈㅏㅇㅈㅓㅁ	t͡ɕ a ŋ t͡ɕ ʌ m
ㅇㅞㄹㄹㅣㅇㅌㅓㄴ	w e ʎ ʎ i ŋ tʰ ʌ n
ㅈㅏㅅㅣㄱ	t͡ɕ a ɕʰ i k̚
ㅇㅜㅊㅔㅂㅜ	u t͡ɕʰ e b u
ㄱㅡㅇㅈㅓㅇㅈㅓㄱ	k ɯ ŋ d͡ʑ ʌ ŋ d͡ʑ ʌ k̚
ㅎㅏㄹㅜㅅㅂㅏㅁ	h a ɾ u t̚ p a m
ㅅㅣㄷㅡㄹㄷㅏ	ɕʰ i d ɯ ɭ d a
ㅅㅣㄴㅏㅂㅡㄹㅗ	ɕʰ i n a b ɯ ɾ o
ㅇㅝㄴㅈㅜㅇㅠㄹ	w ʌ ɲ d͡ʑ u j u ɭ
ㄱㅏㅂㅏㅇ	k a b a ŋ
ㄷㅜㄱㅕㄴ	t u ɡ j ʌ n
ㄱㅗㄷㄷㅏ	k o t̚ t a
ㅍㅟㄴ	pʰ ɥ i n
ㅎㅏㅇㅘ	h a w a
ㄷㅗㅇㅇㅏㄹㅣ	t o ŋ a ɾ i
ㄹㅔㅁㅗㄴ	ɾ e m o n
ㅂㅣㅅㅗ	p i sʰ o
ㅍㅗㄱㅍㅜㅇㅇㅜ	pʰ o k̚ pʰ u ŋ u
ㅅㅓㄹㄹㅣㅂㅎㅏㄷㅏ	sʰ ʌ ʎ ʎ i pʰ a d a
